sentences1,sentences2,is_similar
"Chỉ sau một không lâu , HiStaff nhanh_chóng trở_thành giải_pháp được triển_khai tại nhiều doanh_nghiệp hàng_đầu Việt_Nam như : Techcombank , Maritime_Bank , Honda_Vietnam , Vinamilk , Pepsico , Phú_Thái … Và tất_nhiên , HiStaff đã trở_thành sản_phẩm mở_đường cho một thị_trường mới – thị_trường giải_pháp quản_trị nhân_lực với sự tham_gia của một_số các tên_tuổi trong làng CNTT khác . ","Chỉ sau một thời_gian ngắn , HiStaff nhanh_chóng trở_thành giải_pháp được ưu_tiên triển_khai tại nhiều doanh_nghiệp hàng_đầu Việt_Nam như : Techcombank , Maritime_Bank , Honda_Vietnam , Vinamilk , Pepsico , Phú_Thái … Và tất_nhiên , HiStaff đã trở_thành sản_phẩm mở_đường cho một thị_trường mới – thị_trường giải_pháp quản_trị nhân_lực với sự tham_gia của một_số các tên_tuổi trong làng CNTT khác . ",1
"Với vai_trò tiên phong, HiStaff vẫn ghi lại những dấu_ấn riêng của mình khi đứng đầu về thị_phần phần_mềm quản_trị nhân_lực ở Việt_Nam với doanh_thu hàng năm cả triệu USD . ","Nhưng với vai_trò người tiên_phong , HiStaff vẫn để lại dấu_ấn riêng của mình khi dẫn_đầu về thị_phần phần_mềm quản_trị nhân_lực ở Việt_Nam với doanh_thu hàng năm cả triệu USD . ",1
"Từ năm 2002 đến 2007 , Tinh_Vân không ngừng đưa ra các giải_pháp phần_mềm khác nhau như : Giải_pháp Quản_lý Đại_học Union , Giải_pháp Quản_lý Lưu_trữ e_File , Giải_pháp Quản_lý Tài_sản Qualita , Giải_pháp Đào_tạo trực_tuyến Clever , Giải_pháp Ngân_hàng đề và Thi trắc_nghiệm OmegaTest , Giải_pháp Dịch tự_động Anh-Việt_Davit … Đó đều là những phần_mềm giải_pháp đồ_sộ , có độ phức_tạp cao và là những giải_pháp lần đầu_tiên được một đơn_vị trong nước phát_triển và đưa ra thị_trường . ","Từ năm 2002 đến 2007 , Tinh_Vân liên_tục cho ra_mắt các giải_pháp phần_mềm khác nhau như : Giải_pháp Quản_lý Đại_học Union , Giải_pháp Quản_lý Lưu_trữ e_File , Giải_pháp Quản_lý Tài_sản Qualita , Giải_pháp Đào_tạo trực_tuyến Clever , Giải_pháp Ngân_hàng đề và Thi trắc_nghiệm OmegaTest , Giải_pháp Dịch tự_động Anh-Việt_Davit … Đó đều là những phần_mềm giải_pháp đồ_sộ , có độ phức_tạp cao và là những giải_pháp lần đầu_tiên được một đơn_vị trong nước phát_triển và đưa ra thị_trường . ",1
"Nói về Tinh_Vân , người_ta vẫn thường so_sánh Tinh_Vân như là hình_mẫu của những nhà khoa_học làm kinh_doanh , đôi_khi có hàm_ý về tính lý_tưởng . ","Nói về Tinh_Vân , người_ta vẫn thường ví_von Tinh_Vân là điển_hình của những nhà khoa_học làm kinh_doanh , đâu_đó có hàm_ý về tính lý_tưởng . ",1
"Xuất_phát từ ý_tưởng không hề phức_tạp , đó là đưa tất_cả những kiến_thức trong bộ sách_giáo_khoa , vào một chiếc máy_tính bảng mỏng và nhẹ . ","Bắt_nguồn từ ý_tưởng rất đơn_giản , đưa tất_cả bộ sách_giáo_khoa vốn trĩu nặng trên vai các em thơ khi cắp sách đến trường , vào một chiếc máy_tính bảng mỏng và nhẹ . ",1
"Điều mà bất_kỳ ông bố , bà mẹ nào ở Việt_Nam có con đang đi học cũng đều mong_muốn và ước_mơ có một cuộc cải_cách về sức nặng sách_vở trong suốt mười mấy năm qua . ","Đây là điều mà hầu_như bất_cứ ông bố , bà mẹ nào ở Việt_Nam có con đang đi học cũng đều mong_muốn và ước_mơ có một cuộc cải_cách về gánh_nặng sách_vở trong suốt mười mấy năm qua . ",1
"Về ý_nghĩa Sách_giáo_khoa điện_tử Classbook , các nhà_giáo dục_Việt_Nam đều nhận_xét Sách_giáo_khoa điện_tử sẽ là xu_thế của tương_lai và đây là một bước_ngoặt đổi_mới có ý_nghĩa đối_với nền giáo_dục tại Việt_Nam . ","Bình_luận về ý_nghĩa Sách_giáo_khoa điện_tử Classbook , các nhà_giáo dục_Việt_Nam đều đánh_giá Sách_giáo_khoa điện_tử chắc_chắn là xu_thế tất_yếu của tương_lai và đây là một bước_ngoặt đổi_mới có ý_nghĩa đối_với nền giáo_dục tại Việt_Nam . ",1
"Tinh_Vân sẽ luôn giữ tinh_thần của một công_ty khởi_nghiệp với tất_cả phẩm_chất tốt_đẹp như : sự đam_mê , tự_lập , nhiệt_huyết , hoài_bão , khát_vọng , luôn đầy_ắp những ý_tưởng sáng_tạo táo_bạo . ","Tinh_Vân sẽ luôn giữ tinh_thần của một công_ty khởi_nghiệp với tất_cả phẩm_chất tốt_đẹp như : sự đam_mê , tự_lập , nhiệt_huyết , hoài_bão , khát_vọng , luôn đầy_ắp những ý_tưởng sáng_tạo táo_bạo . ",1
"Kể từ năm 2014 , Ban lãnh_đạo Tinh_Vân đã chủ_trương chiến_lược "" Go_Global "" , mạnh_dạn bước khỏi vòng_tròn nhỏ , quyết_tâm tìm_kiếm những cơ_hội lớn ở những chân_trời mới . ","Từ năm 2014 , Ban lãnh_đạo Tinh_Vân đã xác_lập chiến_lược "" Go_Global "" , mạnh_mẽ bước khỏi lũy tre làng , quyết_tâm tìm_kiếm những cơ_hội lớn ở những chân_trời mới . ",1
"Trong thời_đại kinh_tế khó_khăn , một_số_lượng lớn doanh_nghiệp lớn trong làng CNTT đang tập_trung vào hoạt_động kinh_doanh dịch_vụ , gia_công mà thiếu_vắng những sản_phẩm cốt_lõi , thì một doanh_nghiệp như Tinh_Vân xứng_đáng là điểm sáng . ","Trong bối_cảnh kinh_tế khó_khăn , nhiều doanh_nghiệp lớn trong làng CNTT đang chủ_yếu hoạt_động kinh_doanh dịch_vụ , gia_công mà thiếu_vắng những sản_phẩm cốt_lõi , thì một doanh_nghiệp như Tinh_Vân thực_sự là điểm sáng đáng trân_trọng . ",1
"Với 20 năm phát_triển , với tư_cách của người mở đường trong nhiều lĩnh_vực dự_đoán rằng , Tinh_Vân sẽ sớm lên vị_trí đứng đầu trong nhiều lĩnh_vực quan_trọng của thị_trường công_nghệ Việt_Nam , và cùng với chiến_lược "" Go_Global "" , Tinh_Vân sẽ mạnh_dạn bước ra thị_trường toàn_cầu . ","Với 20 năm phát_triển , với sứ_mệnh của người mở đường trong nhiều lĩnh_vực tin rằng , Tinh_Vân sẽ sớm dẫn_đầu trong nhiều lĩnh_vực quan_trọng của thị_trường công_nghệ Việt_Nam , và cùng với chiến_lược "" Go_Global "" , Tinh_Vân sẽ mạnh_mẽ bước ra thị_trường toàn_cầu . ",1
Bí_mật động_trời về tác_giả Wikipedia . ,Phát_hiện bất_ngờ về tác_giả Wikipedia . ,1
"Có một điều mà nhiều người dùng Wikipedia dễ_dàng nhận_thấy là , văn_phong trên trang bách_khoa_toàn_thư trực_tuyến này đôi) lúc có_vẻ không được tự_nhiên . ","Có một điều mà nhiều người dùng Wikipedia nhận_thấy là , văn_phong trên trang bách_khoa_toàn_thư mở trực_tuyến này đôi_khi có_vẻ thiếu tự_nhiên . ",1
"Lý_giải hiện_tượng này là do , tác_giả của các bài viết có khả_năng không phải là ... con_người . ","Hiện_tượng này được tiết_lộ là do , tác_giả của các bài viết có_thể không phải là ... con_người . ",1
Tần xuất xuất_hiện của các bài viết đăng_tải trên Wikipedia có tác_giả là các phần_mềm tự_động hay robot mạng ngày_càng nhiều ( bot ) . ,Ngày_càng xuất_hiện nhiều bài viết đăng_tải trên Wikipedia có tác_giả là các phần_mềm tự_động hay robot mạng ( bot ) . ,1
"Bằng cách lấy thông_tin chưa xử_lý từ các cơ_sở_dữ_liệu , rồi những "" cây_bút "" này dùng các thuật_toán để tạo ra câu văn và bài viết theo những khuôn_mẫu nhất_định . ","Những "" cây_bút "" này sáng_tác bằng cách trích lấy thông_tin chưa xử_lý từ các cơ_sở_dữ_liệu , rồi dùng các thuật_toán để tạo ra câu văn và bài viết theo những khuôn_mẫu tiêu_chuẩn . ",1
"Trong thực_tế , theo một thống_kê mới_đây của báo Wall_Street_Journal , hơn 2,7 triệu bài trên Wikipedia , tức_là khoảng 8,5% tổng_lượng bài được đăng_tải của trang đã được một chương_trình bot đơn_lẻ ở Thụy_Điển viết. ","Trong thực_tế , theo một thống_kê mới_đây của báo Wall_Street_Journal , một chương_trình bot đơn_lẻ ở Thụy_Điển đã viết hơn 2,7 triệu bài trên Wikipedia , tức_là khoảng 8,5% tổng_lượng bài được đăng_tải của trang . ",1
"Robot mạng gọi là "" Lsjbot "" này do nhà quản_lý đại_học Thụy_Điển_Sverker_Johansson , người có học_vị cao, sáng_chế . ","Robot mạng có tên "" Lsjbot "" này do nhà quản_lý đại_học Thụy_Điển_Sverker_Johansson , người có học_vị trong nhiều lĩnh_vực như ngôn_ngữ_học , kỹ_thuật dân_dụng , kinh_tế và vật_lý hạt , sáng_chế . ",1
Lsjbot có khả_năng tạo ra tới 10.000 bài viết mới mỗi ngày . ,Lsjbot có_thể sinh ra tới 10.000 bài viết mới mỗi ngày . ,1
Đa_phần các bài viết của robot mạng này liên_quan đến các loài động_vật hoặc các thị_trấn nhỏ ở Philippines . ,Hầu_hết các bài viết của robot mạng này tập_trung vào các loài động_vật hoặc các thị_trấn nhỏ ở Philippines . ,1
"Khoảng 2/3 số bài của Lsjbot được viết bằng tiếng Philippines , số còn_lại bằng tiếng Thụy_Điển ( vợ của ông Johannson là người Philippines ) . ","Khoảng hơn nửa số bài của Lsjbot viết bằng tiếng Philippines , những bài còn được viết bằng tiếng Thụy_Điển ( vợ của ông Johannson là người Philippines ) . ",1
"Một_khi ông Johannson cài_đặt Lsjbot tập_trung vào một chủ_đề nào đó , nó sẽ tự_động viết và cho đăng_tải các bài lên Wikipedia . ","Một_khi ông Johannson hướng cài_đặt Lsjbot tập_trung vào một chủ_đề nào đó , nó sẽ viết và cho đăng_tải các bài lên Wikipedia một_cách tự_động . ",1
"Bách_khoa_toàn_thư mở sử_dụng các bài viết từ nhiều chương_trình phần_mềm tự_động , chẳng_hạn như rambot , loại robot mạng được sử_dụng để tạo ra những bài viết về các thành_phố và hạt của Mỹ . ","Bách_khoa_toàn_thư mở hiện chấp_nhận dung chứa các bài viết từ nhiều chương_trình phần_mềm tự_động như vậy , chẳng_hạn như rambot , loại robot mạng được sử_dụng để tạo ra những bài viết về các thành_phố và hạt của Mỹ . ",1
"Tuy_nhiên , tác_giả robot mạng nổi_tiếng nhất chính là sáng_chế của ông Johannson . ","Tuy_nhiên , sáng_chế của ông Johannson cho tới nay là tác_giả robot mạng nổi_tiếng nhất . ",1
Việc sử_dụng các bot để tạo ra các bài viết gặp phải rất nhiều lời chỉ_trích . ,Việc sử_dụng các bot để tạo ra các bài viết vấp phải không ít lời chỉ_trích . ,1
"Mặc_dù vậy , ông Johannson biện_minh rằng , có quá nhiều bài viết trên Wikipedia được viết từ những "" gã ngu_dốt "" da trắng . ","Dẫu vậy , ông Johannson đã lên_tiếng biện_minh cho cách làm này và tuyên_bố rằng , có quá nhiều bài viết trên Wikipedia bắt_nguồn từ những "" gã ngu_dốt "" da trắng . ",1
"Ví_dụ trên trang Wikipedia bằng tiếng Thụy_Điển , các bài viết nhắc tới hơn 150 nhân_vật trong bộ phim "" Chúa_tể những chiếc nhẫn "" , trong khi chỉ nhắc tới chỉ có 10 người liên_quan đến cuộc_chiến_tranh Việt_Nam . ","Ông lấy ví_dụ , trên trang Wikipedia bằng tiếng Thụy_Điển , các bài viết đề_cập tới hơn 150 nhân_vật trong bộ phim "" Chúa_tể những chiếc nhẫn "" , trong khi chỉ nhắc tới không đầy 10 người liên_quan đến cuộc_chiến_tranh Việt_Nam . ",1
"Bộ_trưởng Thăng : ‘ Mạnh_dạn cam_kết , không lỗ đâu ’ . ","Bộ_trưởng Thăng : ‘ Mạnh_dạn cam_kết , sẽ không_thể lỗ ’ . ",1
Nếu có lỗ không đáng_kể đâu . ,Lỗ không đáng_kể nếu có . ,1
""" Với hãng hàng_không mang tầm quốc_gia mỗi năm thất_thoát 1 đến 2 tỷ đồng mà đi kêu thì vô_duyên quá "" – Bộ_trưởng Đinh_La_Thăng nói . ",""" Với hãng hàng_không tầm quốc_gia mỗi năm lỗ 1 đến 2 tỷ đồng mà đi kêu thì vô_duyên quá "" – Bộ_trưởng Đinh_La_Thăng nói . ",1
"Ông Thăng đã có nhiều chỉ_đạo , đề_nghị thiết_thực trong việc triển_khai các dự_án xây_dựng tuyến đường cao_tốc , quốc_lộ 91B , mở_rộng các tuyến bay nội_địa và nước_ngoài . ","Ông Thăng đã có nhiều chỉ_đạo , đưa ra những ý_kiến trong việc triển_khai các dự_án xây_dựng tuyến đường cao_tốc , quốc_lộ 91B , mở_rộng các tuyến bay nội_địa và nước_ngoài . ",1
Ông Lư_Thành_Đồng – GĐ Sở GTVT TP . Cần_Thơ đã báo_cáo tình_hình các dự_án xây_dựng_cơ_bản trên địa_bàn đã và đang triển_khai . ,Ông Lư_Thành_Đồng – GĐ Sở GTVT TP . Cần_Thơ đã báo_cáo lên cấp_trên tình_hình các dự_án xây_dựng_cơ_bản trên địa_bàn đã và đang thực_hiện đúng tiến_độ . ,1
"Bộ_trưởng Thăng chia_sẻ , đánh_giá cao lãnh_đạo UBND TP . Cần_Thơ trong việc hỗ_trợ kịp_thời nguồn vốn giải_phóng mặt_bằng là rất thiết_thực , đáng ghi_nhận để các công_trình được triển_khai nhanh_chóng và đúng tiến_độ . ","Bộ_trưởng Thăng chia_sẻ , khen_ngợi lãnh_đạo UBND TP . Cần_Thơ trong việc thực_hiện kịp_thời nguồn vốn giải_phóng mặt_bằng là rất thiết_thực , đáng ghi_nhận để các công_trình được triển_khai nhanh_chóng và đúng tiến_độ . ",1
Làm người phải giữ chữ tín . ,Chữ tín phải được đặt lên hàng_đầu . ,1
"Bộ_trưởng cho_biết , theo dự_kiến các dự_án nâng_cấp QL91B sẽ hoàn_thành vào 31/7/2015 . ","Bộ_trưởng cho_biết , các dự_án nâng_cấp QL91B dự_kiến hoàn_thành 31/7/2015 . ",1
"Việc bàn_giao mặt_bằng từ Km0 đến Km7 , giao cho BQL dự_án làm_việc cụ_thể với Sở GTVT và UBND TP . Cần_Thơ tìm hướng khắc_phục và phải tìm ra giải_pháp cụ_thể . ","Việc bàn_giao mặt_bằng từ Km0 đến Km7 , giao cho BQL dự_án làm_việc rõ với Sở GTVT và UBND TP . Cần_Thơ tìm hướng xử_lý và phải tìm ra giải_pháp cụ_thể . ",1
